id,category_id,question_text,question_type,weight,sort_order,scale_min,scale_max,is_na_allowed,yes_value,no_value,na_value,visible_to_csr
4873,541,Was the description completed properly?,YES_NO,1.0,13,1,5,0,1,0,0,1
4874,541,Was the classification / subclassification set accurately?,YES_NO,1.0,14,1,5,0,1,0,0,1
4875,541,Was the ticket assigned to the correct user?,YES_NO,1.0,15,1,5,0,1,0,0,1
4876,541,Was the ticket notes field completed properly?,YES_NO,1.0,16,1,5,0,1,0,0,1
4877,541,Was the ticket status set properly?,YES_NO,1.0,17,1,5,0,1,0,0,1
4878,541,Was the ticket next contact date set properly?,YES_NO,1.0,18,1,5,0,1,0,0,1
4879,541,Was the ticket resolution set properly?,YES_NO,1.0,19,1,5,1,1,0,null,1
4880,541,Tech Support Specific Documentation,SUB_CATEGORY,1.0,20,1,5,0,1,0,0,1
4881,541,Was this a tech support interaction?,YES_NO,1.0,21,1,5,0,0,0,0,1
4882,541,Was the radio type accurately selected in the ticket?,YES_NO,1.0,22,1,5,0,1,0,0,1
4883,541,Was an accurate device ID / username entered?,YES_NO,1.0,23,1,5,0,1,0,0,1
4884,541,Did the troubleshooting approach match the process in the Knowledge Base?,YES_NO,1.0,24,1,5,0,1,0,0,1
4885,541,Invoice Specific Documentation,SUB_CATEGORY,1.0,25,1,5,0,1,0,0,1
4886,541,Was the support interaction documented in an invoice support ticket?,YES_NO,1.0,26,1,5,0,0,0,0,1
4887,541,Was an accurate order number entered?,YES_NO,1.0,27,1,5,0,1,0,0,1
4888,541,Installation Specific Documentation,SUB_CATEGORY,1.0,28,1,5,0,1,0,0,1
4889,541,Was the support interaction documented in an installation support ticket?,YES_NO,1.0,29,1,5,0,0,0,0,1
4890,541,Was the correct job selected?,YES_NO,1.0,30,1,5,0,1,0,0,1
4891,541,Ticket / Task Documentation Feedback,TEXT,1.0,31,1,5,0,1,0,0,0
4892,542,Work From Home Policy,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
4893,542,Did the CSR follow all work from home policies?,YES_NO,1.0,1,1,5,0,1,0,0,1
4894,542,Work From Home Policy Feedback,TEXT,1.0,2,1,5,0,1,0,0,0
4895,543,Initial Greeting,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
4896,543,Was the greeting script followed?,YES_NO,1.0,1,1,5,0,1,0,0,1
4897,543,Was the customer verified properly?,YES_NO,1.0,2,1,5,0,1,0,0,1
4898,543,Initial Greeting / Customer Verification Feedback,TEXT,1.0,3,1,5,0,1,0,0,0
4899,544,Billing Contact Confirmation,SUB_CATEGORY,1.0,0,1,5,0,1,0,null,1
4900,544,Did the opportunity exist to attempt to confirm the current billing contact?,YES_NO,1.0,1,1,5,0,0,0,null,1
4901,544,Did the agent attempt to confirm the current billing contact?,YES_NO,1.0,2,1,5,0,1,0,null,1
4902,544,Contact Addition,SUB_CATEGORY,1.0,3,1,5,0,1,0,0,1
4903,544,Was contact addition needed?,YES_NO,1.0,4,1,5,0,0,0,0,1
4904,544,Was the contact added new contact(s) to the CRM?,YES_NO,1.0,5,1,5,0,1,0,0,1
4905,544,Contact Removal,SUB_CATEGORY,1.0,6,1,5,0,1,0,0,1
4906,544,Was contact removal needed?,YES_NO,1.0,7,1,5,0,0,0,0,1
4907,544,Were the appropriate contact(s) set as inactive?,YES_NO,1.0,8,1,5,0,1,0,0,1
4908,544,Contact Assignment,SUB_CATEGORY,1.0,9,1,5,0,1,0,0,1
4909,544,Was contact assignment needed?,YES_NO,1.0,10,1,5,0,0,0,0,1
4910,544,Were the contact(s) assigned properly?,YES_NO,1.0,11,1,5,0,1,0,0,1
4911,544,Contact Management Feedback,TEXT,1.0,12,1,5,0,1,0,0,0
4912,545,CRM,SUB_CATEGORY,1.0,0,1,5,0,1,0,null,1
4913,545,Did the agent use the CRM correctly?,YES_NO,1.0,1,1,5,0,1,0,null,1
4914,545,Did the CSR complete CRM actions in a prompt timeframe?,YES_NO,1.0,2,1,5,0,1,0,null,1
4915,545,Knowledge Base,SUB_CATEGORY,1.0,3,1,5,0,1,0,null,1
4916,545,"Excluding scripting, did the agent use the Knowledge Base correctly?",YES_NO,1.0,4,1,5,0,1,0,null,1
4917,545,Did the agent follow the approved scripting throughout the call?,YES_NO,1.0,5,1,5,1,1,0,null,1
4918,545,Did a call transfer occur during the interaction?,YES_NO,1.0,6,1,5,0,0,0,null,1
4919,545,Was the customer transferred to the correct department?,YES_NO,1.0,7,1,5,0,1,0,null,1
4920,545,Was the call transfer necessary?,YES_NO,1.0,8,1,5,0,1,0,null,1
4921,546,Did the CSR complete CRM actions in a prompt timeframe?,YES_NO,1.0,0,1,5,0,1,0,0,1
4922,546,Product Knowledge,SUB_CATEGORY,1.0,1,1,5,0,1,0,0,1
4923,546,Was product knowledge needed for this support interaction? ,YES_NO,1.0,2,1,5,0,0,0,0,1
4924,546,Were descriptions of product features and functions accurate?,YES_NO,1.0,3,1,5,0,1,0,0,1
4925,546,Were descriptions of product features and functions easy to understand?,YES_NO,1.0,4,1,5,0,1,0,0,1
4926,546,Were all of the customer's questions fully addressed?,YES_NO,1.0,5,1,5,0,1,0,0,1
4927,546,Were all of the customer's questions addressed promptly?,YES_NO,1.0,6,1,5,0,1,0,0,1
4928,546,Service Knowledge,SUB_CATEGORY,1.0,7,1,5,0,1,0,0,1
4929,546,Was service knowledge needed for this support interaction?,YES_NO,1.0,8,1,5,0,0,0,0,1
4930,546,Were descriptions of service features and functions accurate?,YES_NO,1.0,9,1,5,0,1,0,0,1
4931,546,Were descriptions of service features and functions easy to understand?,YES_NO,1.0,10,1,5,0,1,0,0,1
4932,546,Were all of the customer's questions fully addressed?,YES_NO,1.0,11,1,5,0,1,0,0,1
4933,546,Were all of the customer's questions addressed promptly?,YES_NO,1.0,12,1,5,0,1,0,0,1
4934,546,Problem Solving Ability,SUB_CATEGORY,1.0,13,1,5,0,1,0,0,1
4935,546,Did the support interaction require problem solving?,YES_NO,1.0,14,1,5,0,0,0,0,1
4936,546,Were appropriate and relevant questions asked?,YES_NO,1.0,15,1,5,0,1,0,0,1
4937,546,Was ownership of the problem taken?,YES_NO,1.0,16,1,5,0,1,0,0,1
4938,546,Were the customer's needs restated?,YES_NO,1.0,17,1,5,0,1,0,0,1
4939,546,Were timeframes regarding support actions provided?,YES_NO,1.0,18,1,5,0,1,0,0,1
4940,546,Knowledge and Problem Solving Feedback,TEXT,1.0,19,1,5,0,1,0,0,0
4941,547,On Hold Procedure,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
4942,547,Did the CSR put the customer on hold?,YES_NO,1.0,1,1,5,0,0,0,0,1
4943,547,Was permission to put the customer on hold asked?,YES_NO,1.0,2,1,5,0,1,0,0,1
4944,547,Was an expected wait time for the hold provided?,YES_NO,1.0,3,1,5,0,1,0,0,1
4945,547,Was the customer thanked for waiting when returning to the call?,YES_NO,1.0,4,1,5,0,1,0,0,1
4946,547,Call Transfer Procedure,SUB_CATEGORY,1.0,5,1,5,0,0,0,0,1
4947,547,Did a call transfer take place during the call?,YES_NO,1.0,6,1,5,0,0,0,0,1
4948,547,Was the reason for the transfer explained?,YES_NO,1.0,7,1,5,0,1,0,0,1
4949,547,Was the contact information for transfer destination provided?,YES_NO,1.0,8,1,5,0,1,0,0,1
4950,547,Was the customer's consent to transfer confirmed?,YES_NO,1.0,9,1,5,0,1,0,0,1
4951,547,Was the customer thanked for their patience?,YES_NO,1.0,10,1,5,0,1,0,0,1
4952,547,Transfer Procedure / Hold Feedback,TEXT,1.0,11,1,5,0,1,0,0,0
4953,548,Wrap-Up Process,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
4954,548,Were actions taken on behalf of customer restated?,YES_NO,1.0,1,1,5,0,1,0,0,1
4955,548,Was policy regarding explaining any next steps followed?,YES_NO,1.0,2,1,5,0,1,0,0,1
4956,548,Was the customer asked if they needed any additional assistance?,YES_NO,1.0,3,1,5,0,1,0,0,1
4957,548,Was the customer thanked for choosing Dynamic Media?,YES_NO,1.0,4,1,5,0,1,0,0,1
4958,548,Did the agent wait for the customer to hang up first?,YES_NO,1.0,5,1,5,0,1,0,0,1
4959,548,Wrap-Up Process Feedback,TEXT,1.0,6,1,5,0,1,0,0,0
4960,549,CSR Professionalism,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
4961,549,Was the customer listened to without interruption?,YES_NO,1.0,1,1,5,0,1,0,0,1
4962,549,Was confidence demonstrated by the agent?,YES_NO,1.0,2,1,5,0,1,0,0,1
4963,549,Did the agent refrain from use of jargon and/or slang?,YES_NO,1.0,3,1,5,0,1,0,0,1
4964,549,"Was the agent articulate, patient, polite, and professional in tone?",YES_NO,1.0,4,1,5,0,1,0,0,1
4965,549,"Was appropriate pace, grammar, and diction used?",YES_NO,1.0,5,1,5,0,1,0,0,1
4966,549,Building Rapport,SUB_CATEGORY,1.0,6,1,5,0,1,0,0,1
4967,549,Was the customer’s first name used?,YES_NO,1.0,7,1,5,0,1,0,0,1
4968,549,Was empathy with customer’s situation demonstrated?,YES_NO,1.0,8,1,5,0,1,0,null,1
4969,549,Were appropriate “verbal nods” used?,YES_NO,1.0,9,1,5,0,1,0,0,1
4970,549,Did the agent show interest in what the customer said?,YES_NO,1.0,10,1,5,0,1,0,0,1
4971,549,Did the agent use positive scripting?,YES_NO,1.0,11,1,5,0,1,0,0,1
4972,549,Professionalism / Rapport Feedback,TEXT,1.0,12,1,5,0,1,0,0,0
4973,550,General Documentation,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
4974,550,Was the support interaction documented?,YES_NO,1.0,1,1,5,0,1,0,0,1
4975,550,Was the interaction documented in the proper CRM area (Task / Ticket)?,YES_NO,1.0,2,1,5,0,1,0,0,1
4976,550,Task Specific Documentation,SUB_CATEGORY,1.0,3,1,5,0,1,0,0,1
4977,550,Was the support interaction documented in a task?,YES_NO,1.0,4,1,5,0,0,0,0,1
4978,550,Was the task assigned to the correct user?,YES_NO,1.0,5,1,5,0,1,0,0,1
4979,550,Was the task notes field completed properly?,YES_NO,1.0,6,1,5,0,1,0,0,1
4980,550,Was the task status set properly?,YES_NO,1.0,7,1,5,0,1,0,0,1
4981,550,Was the task next contact date set properly?,YES_NO,1.0,8,1,5,0,1,0,0,1
4982,550,Ticket Specific Documentation,SUB_CATEGORY,1.0,9,1,5,0,1,0,0,1
4983,550,Was the support interaction documented in a ticket?,YES_NO,1.0,10,1,5,0,0,0,0,1
4984,550,Was the site selected accurately?,YES_NO,1.0,11,1,5,0,1,0,0,1
4985,550,Was the contact set accurately?,YES_NO,1.0,12,1,5,0,1,0,0,1
4986,550,Was the description completed properly?,YES_NO,1.0,13,1,5,0,1,0,0,1
4987,550,Was the classification / subclassification set accurately?,YES_NO,1.0,14,1,5,0,1,0,0,1
4988,550,Was the ticket assigned to the correct user?,YES_NO,1.0,15,1,5,0,1,0,0,1
4989,550,Was the ticket notes field completed properly?,YES_NO,1.0,16,1,5,0,1,0,0,1
4990,550,Was the ticket status set properly?,YES_NO,1.0,17,1,5,0,1,0,0,1
4991,550,Was the ticket next contact date set properly?,YES_NO,1.0,18,1,5,0,1,0,0,1
4992,550,Was the ticket resolution set properly?,YES_NO,1.0,19,1,5,1,1,0,null,1
4993,550,Tech Support Specific Documentation,SUB_CATEGORY,1.0,20,1,5,0,1,0,0,1
4994,550,Was this a tech support interaction?,YES_NO,1.0,21,1,5,0,0,0,0,1
4995,550,Was the radio type accurately selected in the ticket?,YES_NO,1.0,22,1,5,0,1,0,0,1
4996,550,Was an accurate device ID / username entered?,YES_NO,1.0,23,1,5,0,1,0,0,1
4997,550,Did the troubleshooting approach match the process in the Knowledge Base?,YES_NO,1.0,24,1,5,0,1,0,0,1
4998,550,Invoice Specific Documentation,SUB_CATEGORY,1.0,25,1,5,0,1,0,0,1
4999,550,Was the support interaction documented in an invoice support ticket?,YES_NO,1.0,26,1,5,0,0,0,0,1
5000,550,Was an accurate order number entered?,YES_NO,1.0,27,1,5,0,1,0,0,1
5001,550,Installation Specific Documentation,SUB_CATEGORY,1.0,28,1,5,0,1,0,0,1
5002,550,Was the support interaction documented in an installation support ticket?,YES_NO,1.0,29,1,5,0,0,0,0,1
5003,550,Was the correct job selected?,YES_NO,1.0,30,1,5,0,1,0,0,1
5004,550,Ticket / Task Documentation Feedback,TEXT,1.0,31,1,5,0,1,0,0,0
5005,551,Work From Home Policy,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5006,551,Did the CSR follow all work from home policies?,YES_NO,1.0,1,1,5,0,1,0,0,1
5007,551,Work From Home Policy Feedback,TEXT,1.0,2,1,5,0,1,0,0,0
5008,552,Initial Greeting,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5009,552,Was the greeting script followed?,YES_NO,1.0,1,1,5,0,1,0,0,1
5010,552,Was the customer verified properly?,YES_NO,1.0,2,1,5,0,1,0,0,1
5011,552,Initial Greeting / Customer Verification Feedback,TEXT,1.0,3,1,5,0,1,0,0,0
5012,553,Billing Contact Confirmation,SUB_CATEGORY,1.0,0,1,5,0,1,0,null,1
5013,553,Did the opportunity exist to attempt to confirm the current billing contact?,YES_NO,1.0,1,1,5,0,0,0,null,1
5014,553,Did the agent attempt to confirm the current billing contact?,YES_NO,1.0,2,1,5,0,1,0,null,1
5015,553,Contact Addition,SUB_CATEGORY,1.0,3,1,5,0,1,0,0,1
5016,553,Was contact addition needed?,YES_NO,1.0,4,1,5,0,0,0,0,1
5017,553,Was the contact added new contact(s) to the CRM?,YES_NO,1.0,5,1,5,0,1,0,0,1
5018,553,Contact Removal,SUB_CATEGORY,1.0,6,1,5,0,1,0,0,1
5019,553,Was contact removal needed?,YES_NO,1.0,7,1,5,0,0,0,0,1
5020,553,Were the appropriate contact(s) set as inactive?,YES_NO,1.0,8,1,5,0,1,0,0,1
5021,553,Contact Assignment,SUB_CATEGORY,1.0,9,1,5,0,1,0,0,1
5022,553,Was contact assignment needed?,YES_NO,1.0,10,1,5,0,0,0,0,1
5023,553,Were the contact(s) assigned properly?,YES_NO,1.0,11,1,5,0,1,0,0,1
5024,553,Contact Management Feedback,TEXT,1.0,12,1,5,0,1,0,0,0
5025,554,CRM,SUB_CATEGORY,1.0,0,1,5,0,1,0,null,1
5026,554,Did the agent use the CRM correctly?,YES_NO,1.0,1,1,5,0,1,0,null,1
5027,554,Did the CSR complete CRM actions in a prompt timeframe?,YES_NO,1.0,2,1,5,0,1,0,null,1
5028,554,Knowledge Base,SUB_CATEGORY,1.0,3,1,5,0,1,0,null,1
5029,554,"Excluding scripting, did the agent use the Knowledge Base correctly?",YES_NO,1.0,4,1,5,0,1,0,null,1
5030,554,Did the agent follow the approved scripting throughout the call?,YES_NO,1.0,5,1,5,1,1,0,null,1
5031,554,Did a call transfer occur during the interaction?,YES_NO,1.0,6,1,5,0,0,0,null,1
5032,554,Was the customer transferred to the correct department?,YES_NO,1.0,7,1,5,0,1,0,null,1
5033,554,Was the call transfer necessary?,YES_NO,1.0,8,1,5,0,1,0,null,1
5034,555,Did the CSR complete CRM actions in a prompt timeframe?,YES_NO,1.0,0,1,5,0,1,0,0,1
5035,555,Product Knowledge,SUB_CATEGORY,1.0,1,1,5,0,1,0,0,1
5036,555,Was product knowledge needed for this support interaction? ,YES_NO,1.0,2,1,5,0,0,0,0,1
5037,555,Were descriptions of product features and functions accurate?,YES_NO,1.0,3,1,5,0,1,0,0,1
5038,555,Were descriptions of product features and functions easy to understand?,YES_NO,1.0,4,1,5,0,1,0,0,1
5039,555,Were all of the customer's questions fully addressed?,YES_NO,1.0,5,1,5,0,1,0,0,1
5040,555,Were all of the customer's questions addressed promptly?,YES_NO,1.0,6,1,5,0,1,0,0,1
5041,555,Service Knowledge,SUB_CATEGORY,1.0,7,1,5,0,1,0,0,1
5042,555,Was service knowledge needed for this support interaction?,YES_NO,1.0,8,1,5,0,0,0,0,1
5043,555,Were descriptions of service features and functions accurate?,YES_NO,1.0,9,1,5,0,1,0,0,1
5044,555,Were descriptions of service features and functions easy to understand?,YES_NO,1.0,10,1,5,0,1,0,0,1
5045,555,Were all of the customer's questions fully addressed?,YES_NO,1.0,11,1,5,0,1,0,0,1
5046,555,Were all of the customer's questions addressed promptly?,YES_NO,1.0,12,1,5,0,1,0,0,1
5047,555,Problem Solving Ability,SUB_CATEGORY,1.0,13,1,5,0,1,0,0,1
5048,555,Did the support interaction require problem solving?,YES_NO,1.0,14,1,5,0,0,0,0,1
5049,555,Were appropriate and relevant questions asked?,YES_NO,1.0,15,1,5,0,1,0,0,1
5050,555,Was ownership of the problem taken?,YES_NO,1.0,16,1,5,0,1,0,0,1
5051,555,Were the customer's needs restated?,YES_NO,1.0,17,1,5,0,1,0,0,1
5052,555,Were timeframes regarding support actions provided?,YES_NO,1.0,18,1,5,0,1,0,0,1
5053,555,Knowledge and Problem Solving Feedback,TEXT,1.0,19,1,5,0,1,0,0,0
5054,556,On Hold Procedure,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5055,556,Did the CSR put the customer on hold?,YES_NO,1.0,1,1,5,0,0,0,0,1
5056,556,Was permission to put the customer on hold asked?,YES_NO,1.0,2,1,5,0,1,0,0,1
5057,556,Was an expected wait time for the hold provided?,YES_NO,1.0,3,1,5,0,1,0,0,1
5058,556,Did the customer remain on hold longer than the time expected?,YES_NO,1.0,4,1,5,0,0,0,null,1
5059,556,Did the agent check back in with the customer?,YES_NO,1.0,5,1,5,0,1,0,null,1
5060,556,Was the customer thanked for waiting when returning to the call?,YES_NO,1.0,6,1,5,0,1,0,0,1
5061,556,Call Transfer Procedure,SUB_CATEGORY,1.0,7,1,5,0,0,0,0,1
5062,556,Did a call transfer take place during the call?,YES_NO,1.0,8,1,5,0,0,0,0,1
5063,556,Was the reason for the transfer explained?,YES_NO,1.0,9,1,5,0,1,0,0,1
5064,556,Was the contact information for transfer destination provided?,YES_NO,1.0,10,1,5,0,1,0,0,1
5065,556,Was the customer thanked for their patience?,YES_NO,1.0,11,1,5,0,1,0,0,1
5066,556,Was the customer's consent to transfer confirmed?,YES_NO,1.0,12,1,5,0,1,0,0,1
5067,556,Transfer Procedure / Hold Feedback,TEXT,1.0,13,1,5,0,1,0,0,0
5068,557,Wrap-Up Process,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5069,557,Were actions taken on behalf of customer restated?,YES_NO,1.0,1,1,5,0,1,0,0,1
5070,557,Was policy regarding explaining any next steps followed?,YES_NO,1.0,2,1,5,0,1,0,0,1
5071,557,Was the customer asked if they needed any additional assistance?,YES_NO,1.0,3,1,5,0,1,0,0,1
5072,557,Was the customer thanked for choosing Dynamic Media?,YES_NO,1.0,4,1,5,0,1,0,0,1
5073,557,Did the agent wait for the customer to hang up first?,YES_NO,1.0,5,1,5,0,1,0,0,1
5074,557,Wrap-Up Process Feedback,TEXT,1.0,6,1,5,0,1,0,0,0
5075,558,CSR Professionalism,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5076,558,Was the customer listened to without interruption?,YES_NO,1.0,1,1,5,0,1,0,0,1
5077,558,Was confidence demonstrated by the agent?,YES_NO,1.0,2,1,5,0,1,0,0,1
5078,558,Did the agent refrain from use of jargon and/or slang?,YES_NO,1.0,3,1,5,0,1,0,0,1
5079,558,"Was the agent articulate, patient, polite, and professional in tone?",YES_NO,1.0,4,1,5,0,1,0,0,1
5080,558,"Was appropriate pace, grammar, and diction used?",YES_NO,1.0,5,1,5,0,1,0,0,1
5081,558,Building Rapport,SUB_CATEGORY,1.0,6,1,5,0,1,0,0,1
5082,558,Was the customer’s first name used?,YES_NO,1.0,7,1,5,0,1,0,0,1
5083,558,Was empathy with customer’s situation demonstrated?,YES_NO,1.0,8,1,5,0,1,0,null,1
5084,558,Were appropriate “verbal nods” used?,YES_NO,1.0,9,1,5,0,1,0,0,1
5085,558,Did the agent show interest in what the customer said?,YES_NO,1.0,10,1,5,0,1,0,0,1
5086,558,Did the agent use positive scripting?,YES_NO,1.0,11,1,5,0,1,0,0,1
5087,558,Professionalism / Rapport Feedback,TEXT,1.0,12,1,5,0,1,0,0,0
5088,559,General Documentation,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5089,559,Was the support interaction documented?,YES_NO,1.0,1,1,5,0,1,0,0,1
5090,559,Was the interaction documented in the proper CRM area (Task / Ticket)?,YES_NO,1.0,2,1,5,0,1,0,0,1
5091,559,Task Specific Documentation,SUB_CATEGORY,1.0,3,1,5,0,1,0,0,1
5092,559,Was the support interaction documented in a task?,YES_NO,1.0,4,1,5,0,0,0,0,1
5093,559,Was the task assigned to the correct user?,YES_NO,1.0,5,1,5,0,1,0,0,1
5094,559,Was the task notes field completed properly?,YES_NO,1.0,6,1,5,0,1,0,0,1
5095,559,Was the task status set properly?,YES_NO,1.0,7,1,5,0,1,0,0,1
5096,559,Was the task next contact date set properly?,YES_NO,1.0,8,1,5,0,1,0,0,1
5097,559,Ticket Specific Documentation,SUB_CATEGORY,1.0,9,1,5,0,1,0,0,1
5098,559,Was the support interaction documented in a ticket?,YES_NO,1.0,10,1,5,0,0,0,0,1
5099,559,Was the site selected accurately?,YES_NO,1.0,11,1,5,0,1,0,0,1
5100,559,Was the contact set accurately?,YES_NO,1.0,12,1,5,0,1,0,0,1
5101,559,Was the description completed properly?,YES_NO,1.0,13,1,5,0,1,0,0,1
5102,559,Was the classification / subclassification set accurately?,YES_NO,1.0,14,1,5,0,1,0,0,1
5103,559,Was the ticket assigned to the correct user?,YES_NO,1.0,15,1,5,0,1,0,0,1
5104,559,Was the ticket notes field completed properly?,YES_NO,1.0,16,1,5,0,1,0,0,1
5105,559,Was the ticket status set properly?,YES_NO,1.0,17,1,5,0,1,0,0,1
5106,559,Was the ticket next contact date set properly?,YES_NO,1.0,18,1,5,0,1,0,0,1
5107,559,Was the ticket resolution set properly?,YES_NO,1.0,19,1,5,1,1,0,null,1
5108,559,Tech Support Specific Documentation,SUB_CATEGORY,1.0,20,1,5,0,1,0,0,1
5109,559,Was this a tech support interaction?,YES_NO,1.0,21,1,5,0,0,0,0,1
5110,559,Was the radio type accurately selected in the ticket?,YES_NO,1.0,22,1,5,0,1,0,0,1
5111,559,Was an accurate device ID / username entered?,YES_NO,1.0,23,1,5,0,1,0,0,1
5112,559,Did the troubleshooting approach match the process in the Knowledge Base?,YES_NO,1.0,24,1,5,0,1,0,0,1
5113,559,Invoice Specific Documentation,SUB_CATEGORY,1.0,25,1,5,0,1,0,0,1
5114,559,Was the support interaction documented in an invoice support ticket?,YES_NO,1.0,26,1,5,0,0,0,0,1
5115,559,Was an accurate order number entered?,YES_NO,1.0,27,1,5,0,1,0,0,1
5116,559,Installation Specific Documentation,SUB_CATEGORY,1.0,28,1,5,0,1,0,0,1
5117,559,Was the support interaction documented in an installation support ticket?,YES_NO,1.0,29,1,5,0,0,0,0,1
5118,559,Was the correct job selected?,YES_NO,1.0,30,1,5,0,1,0,0,1
5119,559,Ticket / Task Documentation Feedback,TEXT,1.0,31,1,5,0,1,0,0,0
5120,560,Work From Home Policy,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5121,560,Did the CSR follow all work from home policies?,YES_NO,1.0,1,1,5,0,1,0,0,1
5122,560,Work From Home Policy Feedback,TEXT,1.0,2,1,5,0,1,0,0,0
5123,561,Initial Greeting,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5124,561,Was the greeting script followed?,YES_NO,1.0,1,1,5,0,1,0,0,1
5125,561,Was the customer verified properly?,YES_NO,1.0,2,1,5,0,1,0,0,1
5126,561,Initial Greeting / Customer Verification Feedback,TEXT,1.0,3,1,5,0,1,0,0,0
5127,562,Billing Contact Confirmation,SUB_CATEGORY,1.0,0,1,5,0,1,0,null,1
5128,562,Did the opportunity exist to attempt to confirm the current billing contact?,YES_NO,1.0,1,1,5,0,0,0,null,1
5129,562,Did the agent attempt to confirm the current billing contact?,YES_NO,1.0,2,1,5,0,1,0,null,1
5130,562,Contact Addition,SUB_CATEGORY,1.0,3,1,5,0,1,0,0,1
5131,562,Was contact addition needed?,YES_NO,1.0,4,1,5,0,0,0,0,1
5132,562,Was the contact added new contact(s) to the CRM?,YES_NO,1.0,5,1,5,0,1,0,0,1
5133,562,Contact Removal,SUB_CATEGORY,1.0,6,1,5,0,1,0,0,1
5134,562,Was contact removal needed?,YES_NO,1.0,7,1,5,0,0,0,0,1
5135,562,Were the appropriate contact(s) set as inactive?,YES_NO,1.0,8,1,5,0,1,0,0,1
5136,562,Contact Assignment,SUB_CATEGORY,1.0,9,1,5,0,1,0,0,1
5137,562,Was contact assignment needed?,YES_NO,1.0,10,1,5,0,0,0,0,1
5138,562,Were the contact(s) assigned properly?,YES_NO,1.0,11,1,5,0,1,0,0,1
5139,562,Contact Management Feedback,TEXT,1.0,12,1,5,0,1,0,0,0
5140,563,CRM,SUB_CATEGORY,1.0,0,1,5,0,1,0,null,1
5141,563,Did the agent use the CRM correctly?,YES_NO,1.0,1,1,5,0,1,0,null,1
5142,563,Did the CSR complete CRM actions in a prompt timeframe?,YES_NO,1.0,2,1,5,0,1,0,null,1
5143,563,Knowledge Base,SUB_CATEGORY,1.0,3,1,5,0,1,0,null,1
5144,563,"Excluding scripting, did the agent use the Knowledge Base correctly?",YES_NO,1.0,4,1,5,0,1,0,null,1
5145,563,Did the agent follow the approved scripting throughout the call?,YES_NO,1.0,5,1,5,1,1,0,null,1
5146,563,Did a call transfer occur during the interaction?,YES_NO,1.0,6,1,5,0,0,0,null,1
5147,563,Was the customer transferred to the correct department?,YES_NO,1.0,7,1,5,0,1,0,null,1
5148,563,Was the call transfer necessary?,YES_NO,1.0,8,1,5,0,1,0,null,1
5149,564,Did the CSR complete CRM actions in a prompt timeframe?,YES_NO,1.0,0,1,5,0,1,0,0,1
5150,564,Product Knowledge,SUB_CATEGORY,1.0,1,1,5,0,1,0,0,1
5151,564,Was product knowledge needed for this support interaction? ,YES_NO,1.0,2,1,5,0,0,0,0,1
5152,564,Were descriptions of product features and functions accurate?,YES_NO,1.0,3,1,5,0,1,0,0,1
5153,564,Were descriptions of product features and functions easy to understand?,YES_NO,1.0,4,1,5,0,1,0,0,1
5154,564,Were all of the customer's questions fully addressed?,YES_NO,1.0,5,1,5,0,1,0,0,1
5155,564,Were all of the customer's questions addressed promptly?,YES_NO,1.0,6,1,5,0,1,0,0,1
5156,564,Service Knowledge,SUB_CATEGORY,1.0,7,1,5,0,1,0,0,1
5157,564,Was service knowledge needed for this support interaction?,YES_NO,1.0,8,1,5,0,0,0,0,1
5158,564,Were descriptions of service features and functions accurate?,YES_NO,1.0,9,1,5,0,1,0,0,1
5159,564,Were descriptions of service features and functions easy to understand?,YES_NO,1.0,10,1,5,0,1,0,0,1
5160,564,Were all of the customer's questions fully addressed?,YES_NO,1.0,11,1,5,0,1,0,0,1
5161,564,Were all of the customer's questions addressed promptly?,YES_NO,1.0,12,1,5,0,1,0,0,1
5162,564,Problem Solving Ability,SUB_CATEGORY,1.0,13,1,5,0,1,0,0,1
5163,564,Did the support interaction require problem solving?,YES_NO,1.0,14,1,5,0,0,0,0,1
5164,564,Were appropriate and relevant questions asked?,YES_NO,1.0,15,1,5,0,1,0,0,1
5165,564,Was ownership of the problem taken?,YES_NO,1.0,16,1,5,0,1,0,0,1
5166,564,Were the customer's needs restated?,YES_NO,1.0,17,1,5,0,1,0,0,1
5167,564,Were timeframes regarding support actions provided?,YES_NO,1.0,18,1,5,0,1,0,0,1
5168,564,Knowledge and Problem Solving Feedback,TEXT,1.0,19,1,5,0,1,0,0,0
5169,565,On Hold Procedure,SUB_CATEGORY,1.0,0,1,5,0,1,0,0,1
5170,565,Did the CSR put the customer on hold?,YES_NO,1.0,1,1,5,0,0,0,0,1
